公金支出情報（令和　７年１０月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,支払額（円）
政策企画局,戦略広報部,戦略広報課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7上都提供番組「東京ｲﾝﾌｫﾒｰｼｮﾝ」の制作・放送委託8月,"290,400 "
政策企画局,戦略広報部,戦略広報課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,都庁総合ホームページ管理用サーバ機器等の借入れ,"47,850 "
政策企画局,戦略広報部,戦略広報課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,デスクトップパソコン外の賃借（長期継続契約）,"27,500 "
政策企画局,戦略広報部,戦略広報課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7「広報東京都」上半期配布委託(8月分・9月号),"18,407,437 "
政策企画局,戦略広報部,戦略広報課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和7年度労働者派遣（単価契約）に係る支出（8月分）,"1,503,975 "
政策企画局,戦略広報部,戦略広報課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7CHTV番組制作・放送等の委託（単価契約）（8月分 ）,"2,358,400 "
政策企画局,戦略広報部,戦略広報課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,役務費,R７手話通訳業務委託に伴う支出（８月分）,"97,350 "
政策企画局,戦略広報部,戦略広報課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,報償費,R7人権啓発に関する広告委託審査会外部委員謝礼支出,"37,363 "
政策企画局,戦略広報部,戦略広報課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,複数少額支払に係る資金前渡（一般需用費：10月分）,"44,220 "
政策企画局,戦略広報部,戦略広報課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,役務費,複数少額支払に係る資金前渡（役務費：10月分）,"16,820 "
政策企画局,戦略広報部,戦略広報課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,複数少額支払に係る資金前渡（使用賃：10月分）,"2,480 "
政策企画局,戦略広報部,戦略広報課,令和07年10月10日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,職員の海外研修に係る経費の支出（アメリカ合衆国）,"28,520 "
政策企画局,戦略広報部,戦略広報課,令和07年10月21日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度プロンプター機材の賃借（長期継続契約）,"151,910 "
政策企画局,戦略広報部,戦略広報課,令和07年10月21日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度「東京動画」制作用機材の賃借,"39,820 "
政策企画局,戦略広報部,戦略広報課,令和07年10月21日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7「広報東京都」郵便局掲出委託（単契）(9月分）,"910,910 "
政策企画局,戦略広報部,戦略広報課,令和07年10月21日,一般会計,総務費,政策企画費,広報広聴費,役務費,職員の海外出張旅費の支出について(中東4か国),"75,810 "
政策企画局,戦略広報部,戦略広報課,令和07年10月21日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,職員の海外出張旅費の支出について(中東4か国),"93,700 "
政策企画局,戦略広報部,戦略広報課,令和07年10月21日,一般会計,総務費,政策企画費,広報広聴費,役務費,職員の海外出張旅費の支出について(中東4か国),"59,850 "
政策企画局,戦略広報部,戦略広報課,令和07年10月21日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,職員の海外出張旅費の支出について(中東4か国),"610,850 "
政策企画局,戦略広報部,戦略広報課,令和07年10月21日,一般会計,総務費,政策企画費,広報広聴費,旅費　普通旅費,職員の海外出張旅費の支出について(中東4か国),"4,211,916 "
政策企画局,戦略広報部,戦略広報課,令和07年10月21日,一般会計,総務費,政策企画費,広報広聴費,役務費,職員の海外出張旅費の支出について(中東4か国),"5,807,100 "
政策企画局,戦略広報部,戦略広報課,令和07年10月21日,一般会計,総務費,政策企画費,広報広聴費,委託料,職員の海外出張旅費の支出について(中東4か国),"6,819,063 "
政策企画局,戦略広報部,戦略広報課,令和07年10月22日,一般会計,福祉費,福祉管理費,管理費,委託料,令和７年度　統合ＣＭＳの運用等に係る業務委託,"165,000 "
政策企画局,戦略広報部,戦略広報課,令和07年10月22日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度　統合ＣＭＳの運用等に係る業務委託,"69,995,961 "
政策企画局,戦略広報部,戦略広報課,令和07年10月22日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度「ＷＥＢ広報東京都」の保守・運用委託,"1,353,000 "
政策企画局,戦略広報部,戦略広報課,令和07年10月22日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7都庁総合HP英語版の移行等委託の支出(9月分),"112,773,430 "
政策企画局,戦略広報部,戦略広報課,令和07年10月22日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度国際広報SNS等分析業務委託（7-9月分）,"2,200,000 "
政策企画局,戦略広報部,戦略広報課,令和07年10月22日,一般会計,総務費,政策企画費,広報広聴費,委託料,広報東京都点字版の製作・配布委託（単価契約）９月分,"1,185,489 "
政策企画局,戦略広報部,戦略広報課,令和07年10月23日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度都庁総合HPアーカイブ動画配信保守委託,"110,000 "
政策企画局,戦略広報部,戦略広報課,令和07年10月23日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,画像の購入について,"56,100 "
政策企画局,戦略広報部,戦略広報課,令和07年10月23日,一般会計,総務費,政策企画費,広報広聴費,役務費,画像の購入について,330 
政策企画局,戦略広報部,戦略広報課,令和07年10月24日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度「広報東京都」電子チラシの配信及び掲載,"55,000 "
政策企画局,戦略広報部,戦略広報課,令和07年10月24日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,令和７年度都政記録写真デジタルプリント経費の支出,"66,610 "
政策企画局,戦略広報部,戦略広報課,令和07年10月24日,一般会計,総務費,政策企画費,広報広聴費,委託料,広報東京都音声版の製作・配布委託（単価契約）９月分,"968,210 "
政策企画局,戦略広報部,戦略広報課,令和07年10月27日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7都提供番組「都民ニュース」の制作・放送委託9月,"5,660,380 "
政策企画局,戦略広報部,戦略広報課,令和07年10月27日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7上都提供番組「東京ｲﾝﾌｫﾒｰｼｮﾝ」の制作・放送委託9月,"6,768,423 "
政策企画局,戦略広報部,戦略広報課,令和07年10月27日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7上都提供番組「東京ｲﾝﾌｫﾒｰｼｮﾝ」の制作・放送委託9月,"290,400 "
政策企画局,戦略広報部,戦略広報課,令和07年10月27日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7ﾃﾚﾋﾞﾗｼﾞｵ視聴率聴取率資料購入･集計ｻｰﾋﾞｽ利用9月分,"209,000 "
政策企画局,戦略広報部,戦略広報課,令和07年10月27日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,「東京動画」更新用機材の賃借（長期継続契約）,"21,417 "
政策企画局,戦略広報部,戦略広報課,令和07年10月27日,一般会計,総務費,政策企画費,広報広聴費,委託料,7年度広報東京都レイアウト、イラスト等委託(9月分）,"5,988,400 "
政策企画局,戦略広報部,戦略広報課,令和07年10月27日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,令和7年度「広報東京都」上半期分の印刷（9月分）,"9,636,000 "
政策企画局,戦略広報部,戦略広報課,令和07年10月27日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7「広報東京都」上半期配布委託(9月分10月号）,"18,407,437 "
政策企画局,戦略広報部,戦略広報課,令和07年10月27日,一般会計,総務費,政策企画費,広報広聴費,委託料,広報東京都こども版作成編集WEBサイト運営等業務委託,"2,566,300 "
政策企画局,戦略広報部,戦略広報課,令和07年10月27日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和７年度海外報道ニュースの視聴に係る支出(9月分),"660,330 "
政策企画局,戦略広報部,戦略広報課,令和07年10月27日,一般会計,総務費,政策企画費,広報広聴費,役務費,１０月分  公共料金支払,"3,634 "
政策企画局,戦略広報部,戦略広報課,令和07年10月27日,一般会計,総務費,政策企画費,広報広聴費,役務費,１０月分  公共料金支払,"8,012 "
政策企画局,戦略広報部,戦略広報課,令和07年10月28日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和7年度労働者派遣（単価契約）に係る支出（9月分）,"1,625,347 "
政策企画局,戦略広報部,戦略広報課,令和07年10月28日,一般会計,総務費,政策企画費,広報広聴費,委託料,戦略広報案件管理システムライセンス提供・運用保守等,"641,300 "
政策企画局,戦略広報部,戦略広報課,令和07年10月31日,一般会計,総務費,政策企画費,広報広聴費,役務費,１０月分  公共料金支払,"12,870 "
政策企画局,戦略広報部,戦略広報課,令和07年10月31日,一般会計,総務費,政策企画費,広報広聴費,役務費,１０月分  公共料金支払,"5,940 "
政策企画局,戦略広報部,戦略広報課,令和07年10月31日,一般会計,総務費,政策企画費,広報広聴費,役務費,１０月分  公共料金支払,"5,940 "
政策企画局,戦略広報部,戦略広報課,令和07年10月31日,一般会計,総務費,政策企画費,広報広聴費,役務費,１０月分  公共料金支払,"10,304 "
政策企画局,戦略広報部,報道課,令和07年10月01日,一般会計,総務費,政策企画費,広報広聴費,役務費,都知事記者会見手話通訳業務に係る支出（8月分）,"282,150 "
政策企画局,戦略広報部,報道課,令和07年10月07日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,記者会見室放送設備等の借入れに要する支出（９月分）,"917,290 "
政策企画局,戦略広報部,報道課,令和07年10月07日,一般会計,総務費,政策企画費,広報広聴費,役務費,共同通信スクリーンニュースの受信（令和７年度）,"968,000 "
政策企画局,戦略広報部,報道課,令和07年10月07日,一般会計,総務費,政策企画費,広報広聴費,役務費,時事ゼネラルニュースの受信（令和７年度）の支出,"803,000 "
政策企画局,戦略広報部,報道課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,令和７年度複写サービスに関する契約の支出,"73,620 "
政策企画局,戦略広報部,報道課,令和07年10月09日,一般会計,総務費,政策企画費,広報広聴費,役務費,記者会見室の光回線利用料金（プロバイダ）,"3,113 "
政策企画局,戦略広報部,報道課,令和07年10月10日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,日刊紙の購読,"107,310 "
政策企画局,戦略広報部,報道課,令和07年10月10日,一般会計,総務費,政策企画費,広報広聴費,役務費,情報提供サービス（日経テレコン21）利用料の支出,"10,604 "
政策企画局,戦略広報部,報道課,令和07年10月14日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,少額支払案件に係る前渡金（一般需用費10月分）,"21,516 "
政策企画局,戦略広報部,報道課,令和07年10月14日,一般会計,総務費,政策企画費,広報広聴費,役務費,少額支払案件に係る前渡金（役務費10月分）,550 
政策企画局,戦略広報部,報道課,令和07年10月21日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,雑誌の購入（令和７年度）経費の支出（第２四半期分）,"42,192 "
