公金支出情報（令和　７年　９月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,支払額（円）
政策企画局,総務部,総務課,令和07年09月26日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,国内出張に伴う経費の支出について,"7,500 "
政策企画局,総務部,総務課,令和07年09月29日,一般会計,総務費,政策企画費,管理費,役務費,携帯電話料金の支払について（災害時優先電話８月分）,"1,082 "
政策企画局,総務部,秘書課,令和07年09月01日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,手提げ紙袋２点の購入,"82,203 "
政策企画局,総務部,秘書課,令和07年09月03日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,新聞の購入に係る支出について(8月分),"156,950 "
政策企画局,総務部,秘書課,令和07年09月03日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,ペーパーレス会議システム及びタブレット端末の借入れ,"341,682 "
政策企画局,総務部,秘書課,令和07年09月03日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,鉢付植物の借り入れに係る支出について(8月分),"24,200 "
政策企画局,総務部,秘書課,令和07年09月04日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,大型ディスプレイの借入れに係る支出について(8月分),"38,500 "
政策企画局,総務部,秘書課,令和07年09月04日,一般会計,総務費,政策企画費,管理費,役務費,電話料金（非常通報装置）の払込みについて(8月分),"5,508 "
政策企画局,総務部,秘書課,令和07年09月05日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,表彰状用の筒の購入,"117,040 "
政策企画局,総務部,秘書課,令和07年09月08日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,少額支払案件に係る前渡金の支出(一般需用費・9月分),"124,590 "
政策企画局,総務部,秘書課,令和07年09月08日,一般会計,総務費,政策企画費,管理費,役務費,少額支払案件に係る前渡金の支出(役務費・9月分),"29,147 "
政策企画局,総務部,秘書課,令和07年09月10日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,生け花及び造花の購入に係る支出について(8月分),"30,800 "
政策企画局,総務部,秘書課,令和07年09月11日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,複写サービスに関する契約に係る支出について(８月分),"236,767 "
政策企画局,総務部,秘書課,令和07年09月16日,一般会計,総務費,政策企画費,管理費,交際費,令和７年度　知事等交際費の支出について(９月分),"83,864 "
政策企画局,総務部,秘書課,令和07年09月17日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,生花花籠の購入にかかる支出について（８月分）,"39,600 "
政策企画局,総務部,秘書課,令和07年09月17日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,表彰状の作成（単価契約）の支出について,"411,411 "
政策企画局,総務部,秘書課,令和07年09月29日,一般会計,総務費,政策企画費,管理費,役務費,通信料金の払込みについて(８月分),"180,483 "
政策企画局,総務部,秘書課,令和07年09月30日,一般会計,総務費,政策企画費,管理費,役務費,モバイルWi-Fiルーター料金の払込について(10月分),"9,754 "
政策企画局,総務部,管理課,令和07年09月04日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,政策情報作成支援システム用サーバの借入れ（７月分）,"733,700 "
政策企画局,総務部,管理課,令和07年09月04日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,政策情報作成支援システム用端末の借入れ（７月分）,"21,120 "
政策企画局,総務部,管理課,令和07年09月04日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,庁議室放送設備等の借入れに要する経費の支出(７月分),"554,070 "
政策企画局,総務部,管理課,令和07年09月04日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,庁議室AV機器の借入れに要する経費の支出（７月分）,"173,580 "
政策企画局,総務部,管理課,令和07年09月04日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,令和７年第二回都議会臨時会知事発言の印刷,"138,105 "
政策企画局,総務部,管理課,令和07年09月08日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,政策情報作成支援システム用サーバの借入れ(８月分),"733,700 "
政策企画局,総務部,管理課,令和07年09月08日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,政策情報作成支援システム用端末の借入れ(８月分),"21,120 "
政策企画局,総務部,管理課,令和07年09月08日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,庁議室放送設備等の借入れに要する経費の支出(８月分),"554,070 "
政策企画局,総務部,管理課,令和07年09月08日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,庁議室AV機器の借入れに要する経費の支出(８月分),"173,580 "
政策企画局,総務部,管理課,令和07年09月11日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,複写サービスに関する契約に要する経費の支出(８月分),"133,283 "
政策企画局,総務部,管理課,令和07年09月26日,一般会計,総務費,政策企画費,管理費,委託料,政策情報作成支援システム改修業務委託に要する経費,"1,127,500 "
政策企画局,戦略広報部,企画調整課,令和07年09月04日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,日刊紙の購読に係る経費の支出,"130,020 "
政策企画局,戦略広報部,企画調整課,令和07年09月04日,一般会計,総務費,政策企画費,広報広聴費,役務費,Wi-Fiルーター通信回線に係る経費の支出,"23,400 "
政策企画局,戦略広報部,企画調整課,令和07年09月04日,一般会計,総務費,政策企画費,広報広聴費,役務費,新聞広告の掲出業務委託（６月、７月、８月）,"330,000 "
政策企画局,戦略広報部,企画調整課,令和07年09月05日,一般会計,総務費,政策企画費,広報広聴費,委託料,R７年度都民の声業務支援DBの運用保守委託に係る支出,"155,557 "
政策企画局,戦略広報部,企画調整課,令和07年09月05日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度裁断機の借入れに係る経費の支出,"16,170 "
政策企画局,戦略広報部,企画調整課,令和07年09月08日,一般会計,総務費,政策企画費,広報広聴費,役務費,地上デジタル放送番組情報配信委託の支払いについて,"66,000 "
政策企画局,戦略広報部,企画調整課,令和07年09月10日,一般会計,総務費,総務管理費,職員研修費,旅費　普通旅費,職員の海外研修（ドイツ）旅費支出,"2,330,568 "
政策企画局,戦略広報部,企画調整課,令和07年09月10日,一般会計,総務費,総務管理費,職員研修費,役務費,職員の海外研修（ドイツ）旅費支出,"683,330 "
政策企画局,戦略広報部,企画調整課,令和07年09月10日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,職員の海外研修に係る経費の支出,"239,824 "
政策企画局,戦略広報部,企画調整課,令和07年09月12日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,R7複数少額資金前渡金(一般需用費)(９月分支出）,"41,366 "
政策企画局,戦略広報部,企画調整課,令和07年09月12日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7複数少額資金前渡金(役務費)(９月分支出),"28,376 "
政策企画局,戦略広報部,企画調整課,令和07年09月12日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,職員の海外研修に係る経費の支出,"239,824 "
政策企画局,戦略広報部,企画調整課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和７年度労働者派遣（秘書事務）（単価契約）の支払,"304,480 "
政策企画局,戦略広報部,企画調整課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,備品購入費,公用スマートフォン３台の購入,"708,480 "
政策企画局,戦略広報部,企画調整課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,R7複写サービスに関する契約(単価契約)の支出(8月分),"203,977 "
政策企画局,戦略広報部,企画調整課,令和07年09月26日,一般会計,生活文化費,都民安全総合対策費,管理費,需用費　一般需用費,R7複写サービスに関する契約(単価契約)の支出(8月分),"3,070 "
政策企画局,戦略広報部,企画調整課,令和07年09月26日,一般会計,生活文化費,生活文化費,都民生活費,需用費　一般需用費,R7複写サービスに関する契約(単価契約)の支出(8月分),"9,290 "
政策企画局,戦略広報部,企画調整課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,報償費,令和7年度知事と議論する会に係る運営等業務委託,"12,302 "
政策企画局,戦略広報部,企画調整課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,報償費,令和7年度知事と議論する会に係る運営等業務委託,"12,302 "
政策企画局,戦略広報部,戦略広報課,令和07年09月01日,一般会計,総務費,政策企画費,広報広聴費,役務費,９月分  公共料金支払,"12,870 "
政策企画局,戦略広報部,戦略広報課,令和07年09月01日,一般会計,総務費,政策企画費,広報広聴費,役務費,９月分  公共料金支払,"5,940 "
政策企画局,戦略広報部,戦略広報課,令和07年09月01日,一般会計,総務費,政策企画費,広報広聴費,役務費,９月分  公共料金支払,"5,940 "
政策企画局,戦略広報部,戦略広報課,令和07年09月01日,一般会計,総務費,政策企画費,広報広聴費,役務費,９月分  公共料金支払,"11,404 "
政策企画局,戦略広報部,戦略広報課,令和07年09月02日,一般会計,総務費,政策企画費,広報広聴費,報償費,法律相談の実施について,"22,000 "
政策企画局,戦略広報部,戦略広報課,令和07年09月02日,一般会計,総務費,政策企画費,広報広聴費,役務費,法律相談の実施について,270 
政策企画局,戦略広報部,戦略広報課,令和07年09月04日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7都提供番組「都民ニュース」の制作・放送委託7月,"5,917,670 "
政策企画局,戦略広報部,戦略広報課,令和07年09月04日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和７年度都庁総合HP運営用プロバイダ契約,770 
政策企画局,戦略広報部,戦略広報課,令和07年09月04日,一般会計,総務費,政策企画費,広報広聴費,役務費,Ｒ７手話通訳業務委託に伴う支出（７月分）,"97,350 "
政策企画局,戦略広報部,戦略広報課,令和07年09月04日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7CHTV番組制作･放送等の委託（単価契約）（７月分）,"2,747,800 "
政策企画局,戦略広報部,戦略広報課,令和07年09月08日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度都庁総合HPアーカイブ動画配信保守委託,"110,000 "
政策企画局,戦略広報部,戦略広報課,令和07年09月08日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,複数少額支払に係る資金前渡（一般需用費：９月分）,"48,040 "
政策企画局,戦略広報部,戦略広報課,令和07年09月08日,一般会計,総務費,政策企画費,広報広聴費,役務費,複数少額支払に係る資金前渡（役務費：９月分）,540 
政策企画局,戦略広報部,戦略広報課,令和07年09月08日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,複数少額支払に係る資金前渡（使用賃：９月分）,"2,480 "
政策企画局,戦略広報部,戦略広報課,令和07年09月09日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,都政記録写真管理システム用パソコンの賃借,"8,690 "
政策企画局,戦略広報部,戦略広報課,令和07年09月09日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度都政記録写真WEB検索システム業務委託,"226,600 "
政策企画局,戦略広報部,戦略広報課,令和07年09月10日,一般会計,総務費,政策企画費,広報広聴費,委託料,広報東京都音声版の製作・配布委託（単価契約）８月分,"975,229 "
政策企画局,戦略広報部,戦略広報課,令和07年09月11日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,都庁総合ホームページ管理用サーバ機器等の借入れ,"47,850 "
政策企画局,戦略広報部,戦略広報課,令和07年09月11日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,デスクトップパソコン外の賃借（長期継続契約）,"27,500 "
政策企画局,戦略広報部,戦略広報課,令和07年09月12日,一般会計,総務費,政策企画費,広報広聴費,委託料,東京都Ｘ公式アカウントの投稿管理・分析ツールの運用,"1,320,000 "
政策企画局,戦略広報部,戦略広報課,令和07年09月16日,一般会計,福祉費,福祉管理費,管理費,委託料,令和７年度　統合ＣＭＳの運用等に係る業務委託,"165,000 "
政策企画局,戦略広報部,戦略広報課,令和07年09月16日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度　統合ＣＭＳの運用等に係る業務委託,"52,872,041 "
政策企画局,戦略広報部,戦略広報課,令和07年09月16日,一般会計,総務費,政策企画費,広報広聴費,委託料,広報東京都点字版の製作・配布委託（単価契約）８月分,"1,188,663 "
政策企画局,戦略広報部,戦略広報課,令和07年09月17日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度プロンプター機材の賃借（長期継続契約）,"151,910 "
政策企画局,戦略広報部,戦略広報課,令和07年09月17日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度「東京動画」制作用機材の賃借,"39,820 "
政策企画局,戦略広報部,戦略広報課,令和07年09月19日,一般会計,総務費,政策企画費,広報広聴費,役務費,Ｒ７ＣＨＴＶ業務用プロバイダ契約に伴う支出,"1,100 "
政策企画局,戦略広報部,戦略広報課,令和07年09月24日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度「広報東京都」電子チラシの配信及び掲載,"55,000 "
政策企画局,戦略広報部,戦略広報課,令和07年09月25日,一般会計,総務費,政策企画費,広報広聴費,役務費,９月分  公共料金支払,"8,012 "
政策企画局,戦略広報部,戦略広報課,令和07年09月25日,一般会計,総務費,政策企画費,広報広聴費,役務費,９月分  公共料金支払,"3,634 "
政策企画局,戦略広報部,戦略広報課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7ﾃﾚﾋﾞﾗｼﾞｵ視聴率聴取率資料購入･集計ｻｰﾋﾞｽ利用8月分,"209,000 "
政策企画局,戦略広報部,戦略広報課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,委託料,7年度広報東京都レイアウト、イラスト等委託（8月分）,"5,988,400 "
政策企画局,戦略広報部,戦略広報課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,令和7年度「広報東京都」上半期分の印刷(8月分),"9,636,000 "
政策企画局,戦略広報部,戦略広報課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度「ＷＥＢ広報東京都」の保守・運用委託,"1,353,000 "
政策企画局,戦略広報部,戦略広報課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7「広報東京都」郵便局掲出委託（単契）(8月分),"910,910 "
政策企画局,戦略広報部,戦略広報課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7都庁総合HP英語版の移行等委託の支出(8月分),"7,723,430 "
政策企画局,戦略広報部,戦略広報課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,委託料,東京都公式LINEに係るカテゴリ等の改修業務委託,"165,000 "
政策企画局,戦略広報部,戦略広報課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和７年度海外報道ニュースの視聴に係る支出(8月分),"660,330 "
政策企画局,戦略広報部,戦略広報課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7会見等に係る動画字幕修正等業務委託経費支出(8月),"209,000 "
政策企画局,戦略広報部,戦略広報課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,委託料,戦略広報案件管理システムライセンス提供・運用保守等,"641,300 "
政策企画局,戦略広報部,戦略広報課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,役務費,クラウド基盤サービス利用料にかかる支出（６月分）,"11,145 "
政策企画局,戦略広報部,戦略広報課,令和07年09月29日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和7年度固定IPアドレスの利用契約に係る支出,"10,780 "
政策企画局,戦略広報部,戦略広報課,令和07年09月29日,一般会計,総務費,政策企画費,広報広聴費,委託料,広報東京都こども版作成編集WEBサイト運営等業務委託,"2,566,300 "
政策企画局,戦略広報部,戦略広報課,令和07年09月29日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,職員の海外研修に係る経費支出（アメリカ合衆国）,"569,624 "
政策企画局,戦略広報部,戦略広報課,令和07年09月29日,一般会計,総務費,総務管理費,職員研修費,旅費　普通旅費,職員の海外研修に伴う支出（アメリカ合衆国）,"2,728,684 "
政策企画局,戦略広報部,戦略広報課,令和07年09月29日,一般会計,総務費,総務管理費,職員研修費,役務費,職員の海外研修に伴う支出（アメリカ合衆国）,"730,400 "
政策企画局,戦略広報部,戦略広報課,令和07年09月30日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,「東京動画」更新用機材の賃借（長期継続契約）,"21,417 "
政策企画局,戦略広報部,戦略広報課,令和07年09月30日,一般会計,総務費,政策企画費,広報広聴費,報償費,法律相談の実施について,"22,000 "
政策企画局,戦略広報部,戦略広報課,令和07年09月30日,一般会計,総務費,政策企画費,広報広聴費,役務費,法律相談の実施について,270 
政策企画局,戦略広報部,戦略広報課,令和07年09月30日,一般会計,総務費,政策企画費,広報広聴費,役務費,９月分  公共料金支払,"12,870 "
政策企画局,戦略広報部,戦略広報課,令和07年09月30日,一般会計,総務費,政策企画費,広報広聴費,役務費,９月分  公共料金支払,"5,940 "
政策企画局,戦略広報部,戦略広報課,令和07年09月30日,一般会計,総務費,政策企画費,広報広聴費,役務費,９月分  公共料金支払,"5,940 "
政策企画局,戦略広報部,戦略広報課,令和07年09月30日,一般会計,総務費,政策企画費,広報広聴費,役務費,９月分  公共料金支払,"10,304 "
政策企画局,戦略広報部,報道課,令和07年09月04日,一般会計,総務費,政策企画費,広報広聴費,役務費,光回線利用（令和７年度）の支出,"10,450 "
政策企画局,戦略広報部,報道課,令和07年09月04日,一般会計,総務費,政策企画費,広報広聴費,役務費,記者会見室の光回線利用（令和７年度）,"13,750 "
政策企画局,戦略広報部,報道課,令和07年09月04日,一般会計,総務費,政策企画費,広報広聴費,役務費,光回線利用料金の支出（プロバイダ）,770 
政策企画局,戦略広報部,報道課,令和07年09月04日,一般会計,総務費,政策企画費,広報広聴費,役務費,携帯電話料金の支出,"53,895 "
政策企画局,戦略広報部,報道課,令和07年09月08日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,記者会見室放送設備等の借入経費の支出（８月分）,"917,290 "
政策企画局,戦略広報部,報道課,令和07年09月09日,一般会計,総務費,政策企画費,広報広聴費,役務費,共同通信スクリーンニュースの受信（令和７年度）,"968,000 "
政策企画局,戦略広報部,報道課,令和07年09月09日,一般会計,総務費,政策企画費,広報広聴費,役務費,時事ゼネラルニュースの受信（令和７年度）の支出,"803,000 "
政策企画局,戦略広報部,報道課,令和07年09月10日,一般会計,総務費,政策企画費,広報広聴費,役務費,情報提供サービス（日経テレコン21）利用料の支出,"8,800 "
政策企画局,戦略広報部,報道課,令和07年09月12日,一般会計,総務費,政策企画費,広報広聴費,役務費,携帯料金の資金前渡について,"7,700 "
政策企画局,戦略広報部,報道課,令和07年09月16日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,日刊紙の購読,"107,310 "
政策企画局,戦略広報部,報道課,令和07年09月25日,一般会計,総務費,政策企画費,広報広聴費,役務費,光回線利用（令和７年度）の支出,"10,450 "
政策企画局,戦略広報部,報道課,令和07年09月25日,一般会計,総務費,政策企画費,広報広聴費,役務費,記者会見室の光回線利用（令和７年度）,"13,750 "
政策企画局,戦略広報部,報道課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,役務費,携帯電話料金の支出,"7,700 "
政策企画局,戦略広報部,報道課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,役務費,光回線利用料金の支出（プロバイダ）,770 
政策企画局,戦略広報部,報道課,令和07年09月26日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,報道対応業務に係る入場料の支出について,"15,000 "
政策企画局,戦略広報部,報道課,令和07年09月29日,一般会計,総務費,政策企画費,広報広聴費,役務費,携帯電話料金の支出,"50,183 "
政策企画局,政策部,政策調査課,令和07年09月01日,一般会計,総務費,政策企画費,管理費,役務費,登記情報提供サービス利用手数料の支出（9月分）,"3,666 "
政策企画局,政策部,政策調査課,令和07年09月01日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,チケットによるタクシー利用料金の支出について6月分,"21,834 "
政策企画局,政策部,政策調査課,令和07年09月01日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,チケットによるタクシー利用料金の支出について6月分,"26,731 "
政策企画局,政策部,政策調査課,令和07年09月01日,一般会計,総務費,政策企画費,管理費,役務費,９月分  公共料金支払,"7,260 "
政策企画局,政策部,政策調査課,令和07年09月02日,一般会計,総務費,政策企画費,管理費,役務費,モバイルブロードバンド接続契約　7月分,"5,152 "
政策企画局,政策部,政策調査課,令和07年09月05日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,日刊紙の購読（7月分）,"55,960 "
政策企画局,政策部,政策調査課,令和07年09月09日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,チケットによるタクシー利用料金の支出について 7月分,"17,030 "
政策企画局,政策部,政策調査課,令和07年09月09日,一般会計,総務費,政策企画費,管理費,役務費,複数の少額支払案件に係る前渡金の支出（役務9月分）,"59,827 "
政策企画局,政策部,政策調査課,令和07年09月09日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,複数の少額支払案件に係る前渡金の支出（一需9月分）,"42,170 "
政策企画局,政策部,政策調査課,令和07年09月12日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,施設入場料の支出について,"67,500 "
政策企画局,政策部,政策調査課,令和07年09月26日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,借上車利用料金等の支出,"118,360 "
政策企画局,政策部,政策調査課,令和07年09月26日,一般会計,総務費,政策企画費,管理費,旅費　普通旅費,職員の近接地外出張の実施に伴う旅費の支出（大阪府）,"565,481 "
政策企画局,政策部,政策調査課,令和07年09月26日,一般会計,総務費,政策企画費,管理費,旅費　普通旅費,職員の近接地外出張の実施に伴う旅費の支出（大阪府）,"170,132 "
政策企画局,政策部,政策調査課,令和07年09月26日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,生成AIサービスの利用料金の支出について,"113,849 "
政策企画局,政策部,政策調査課,令和07年09月29日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,チケットによるタクシー利用料金の支出について８月分,"58,526 "
政策企画局,政策部,政策調査課,令和07年09月29日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,チケットによるタクシー利用料金の支出について８月分,"67,012 "
政策企画局,政策部,政策調査課,令和07年09月29日,一般会計,総務費,政策企画費,管理費,役務費,令和７年度労働者派遣（秘書事務）（単価契約）8月分,"312,804 "
政策企画局,政策部,政策調査課,令和07年09月29日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,プロジェクト・タスク管理ソフトの利用料の支出,"338,580 "
政策企画局,政策部,政策調査課,令和07年09月30日,一般会計,総務費,政策企画費,管理費,役務費,９月分  公共料金支払,"7,260 "
政策企画局,政策部,渉外課,令和07年09月03日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,新聞購読料（朝日・東京）の支払（8月分）,"8,880 "
政策企画局,政策部,渉外課,令和07年09月03日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,新聞購読料（産経）の支払（8月分）,"3,900 "
