公金支出情報（令和　７年１１月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,支払額（円）
政策企画局,総務部,秘書課,令和07年11月07日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,ペーパーレス会議システム及びタブレット端末の借入れ,"341,682 "
政策企画局,総務部,秘書課,令和07年11月07日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,鉢付植物の借り入れに係る支出について(10月分),"24,200 "
政策企画局,総務部,秘書課,令和07年11月07日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,大型ディスプレイの借入れに係る支出について(10月分),"38,500 "
政策企画局,総務部,秘書課,令和07年11月11日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,記念写真の購入（単価契約）の支出について,"394,350 "
政策企画局,総務部,秘書課,令和07年11月11日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,生花の購入,"36,300 "
政策企画局,総務部,秘書課,令和07年11月11日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,複写サービスに関する契約に係る支出について(10月分),"349,366 "
政策企画局,総務部,秘書課,令和07年11月12日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,生け花及び造花の購入に係る支出について(10月分),"30,800 "
政策企画局,総務部,秘書課,令和07年11月12日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,少額支払案件に係る前渡金の支出(一般需用費･11月分),"190,612 "
政策企画局,総務部,秘書課,令和07年11月12日,一般会計,総務費,政策企画費,管理費,役務費,少額支払案件に係る前渡金の支出(役務費・11月分),"21,390 "
政策企画局,総務部,秘書課,令和07年11月13日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,新聞の購入に係る支出について(10月分),"157,400 "
政策企画局,総務部,秘書課,令和07年11月14日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,生花花籠の購入にかかる支出について（１０月分）,"19,800 "
政策企画局,総務部,秘書課,令和07年11月17日,一般会計,総務費,政策企画費,管理費,交際費,令和７年度　知事等交際費の支出について（１１月分）,"238,680 "
政策企画局,総務部,秘書課,令和07年11月18日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,立看板の購入,"102,300 "
政策企画局,総務部,秘書課,令和07年11月26日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,令和７年秋の勲章受章者の拝謁に伴う自動車の借り上げ,"38,000 "
政策企画局,総務部,秘書課,令和07年11月26日,一般会計,総務費,政策企画費,管理費,役務費,通信料金の払込みについて(10月分),"197,375 "
政策企画局,総務部,秘書課,令和07年11月28日,一般会計,総務費,政策企画費,管理費,役務費,モバイルWi-Fiルーター料金の払込について(12月分),"9,754 "
政策企画局,総務部,管理課,令和07年11月11日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,政策情報作成支援システム用サーバの借入れ(10月分),"733,700 "
政策企画局,総務部,管理課,令和07年11月11日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,政策情報作成支援システム用端末の借入れ（10月分）,"21,120 "
政策企画局,総務部,管理課,令和07年11月11日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,庁議室放送設備等の借入れに要する経費の支出(10月分),"554,070 "
政策企画局,総務部,管理課,令和07年11月11日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,庁議室AV機器の借入れに要する経費の支出(10月分),"173,580 "
政策企画局,総務部,管理課,令和07年11月13日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,複写サービスに関する契約に要する経費の支出(10月分),"149,353 "
政策企画局,戦略広報部,企画調整課,令和07年11月04日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,令和７年度雑誌「ＦＡＣＴＡ」、「月刊ＴＨＥＭＩＳ」,"15,815 "
政策企画局,戦略広報部,企画調整課,令和07年11月04日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,令和７年度雑誌の定期購読（概算契約）に係る経費,"69,024 "
政策企画局,戦略広報部,企画調整課,令和07年11月04日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度チケットによるタクシー利用料金の支払,"250,223 "
政策企画局,戦略広報部,企画調整課,令和07年11月04日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度チケットによるタクシー利用料金の支払,"106,570 "
政策企画局,戦略広報部,企画調整課,令和07年11月05日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度都民の声総合窓口運営委託に係る経費の支出,"291,500 "
政策企画局,戦略広報部,企画調整課,令和07年11月05日,一般会計,総務費,政策企画費,広報広聴費,委託料,R７年度都民の声業務支援DBの運用保守委託に係る支出,"155,557 "
政策企画局,戦略広報部,企画調整課,令和07年11月05日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,R７年度シュレッダーの借入れに係る経費の支出,"19,800 "
政策企画局,戦略広報部,企画調整課,令和07年11月05日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,R7都民の声業務支援DBサーバ機器等の借入れに係る支出,"335,412 "
政策企画局,戦略広報部,企画調整課,令和07年11月05日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度ファクシミリの賃借に係る経費の支出,"5,720 "
政策企画局,戦略広報部,企画調整課,令和07年11月12日,一般会計,総務費,政策企画費,広報広聴費,役務費,地上デジタル放送番組情報配信委託の支払いについて,"66,000 "
政策企画局,戦略広報部,企画調整課,令和07年11月12日,一般会計,総務費,政策企画費,広報広聴費,役務費,Wi-Fiルーター通信回線に係る経費の支出,"23,400 "
政策企画局,戦略広報部,企画調整課,令和07年11月13日,一般会計,総務費,政策企画費,広報広聴費,役務費,新聞広告の掲出業務委託（10月）,"110,000 "
政策企画局,戦略広報部,企画調整課,令和07年11月13日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,令和７年度雑誌の定期購読（概算契約（その２）に係る,"11,322 "
政策企画局,戦略広報部,企画調整課,令和07年11月13日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度裁断機の借入れに係る経費の支出,"16,170 "
政策企画局,戦略広報部,企画調整課,令和07年11月17日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,R7複数少額資金前渡金(一般需用費)11月支出分,"52,490 "
政策企画局,戦略広報部,企画調整課,令和07年11月17日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7複数少額資金前渡金(役務費)11月支出分,"11,980 "
政策企画局,戦略広報部,企画調整課,令和07年11月17日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,R7複数少額資金前渡金(使用料及び賃借料)11月支出分,"22,000 "
政策企画局,戦略広報部,企画調整課,令和07年11月20日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,日刊紙の購読に係る経費の支出,"130,020 "
政策企画局,戦略広報部,企画調整課,令和07年11月21日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,R7複写サービスに関する契約(単価契約)の支出(１０月,"226,899 "
政策企画局,戦略広報部,企画調整課,令和07年11月21日,一般会計,生活文化費,都民安全総合対策費,管理費,需用費　一般需用費,R7複写サービスに関する契約(単価契約)の支出(１０月,"3,415 "
政策企画局,戦略広報部,企画調整課,令和07年11月21日,一般会計,生活文化費,生活文化費,都民生活費,需用費　一般需用費,R7複写サービスに関する契約(単価契約)の支出(１０月,"10,333 "
政策企画局,戦略広報部,企画調整課,令和07年11月21日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和７年度労働者派遣（秘書事務）（単価契約）の支払,"302,100 "
政策企画局,戦略広報部,企画調整課,令和07年11月21日,一般会計,総務費,政策企画費,広報広聴費,負担金補助及交付金,日本広報協会主催オンデマンドセミナー参加費,"16,500 "
政策企画局,戦略広報部,企画調整課,令和07年11月28日,一般会計,総務費,政策企画費,広報広聴費,委託料,R７年度都民の声業務支援DBの運用保守委託に係る支出,"155,557 "
政策企画局,戦略広報部,企画調整課,令和07年11月28日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,R７年度シュレッダーの借入れに係る経費の支出,"19,800 "
政策企画局,戦略広報部,企画調整課,令和07年11月28日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,R7都民の声業務支援DBサーバ機器等の借入れに係る支出,"335,412 "
政策企画局,戦略広報部,企画調整課,令和07年11月28日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度ファクシミリの賃借に係る経費の支出,"5,720 "
政策企画局,戦略広報部,戦略広報課,令和07年11月04日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7会見等に係る動画字幕修正等業務委託経費支出(９月),"165,000 "
政策企画局,戦略広報部,戦略広報課,令和07年11月05日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,都庁総合HP運営に係る機器等の借入れ(長期継続契約),"138,050 "
政策企画局,戦略広報部,戦略広報課,令和07年11月05日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和７年度都庁総合HP運営用プロバイダ契約,770 
政策企画局,戦略広報部,戦略広報課,令和07年11月06日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,都政記録写真管理システム用パソコンの賃借,"8,690 "
政策企画局,戦略広報部,戦略広報課,令和07年11月06日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度都政記録写真WEB検索システム業務委託,"226,600 "
政策企画局,戦略広報部,戦略広報課,令和07年11月06日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,R7「東京動画用」機材の賃借（長期継続）に係る支出,"26,620 "
政策企画局,戦略広報部,戦略広報課,令和07年11月06日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,ＣＨＴＶ映像スタジオ設備の借入れ（再リース）（R7）,"322,278 "
政策企画局,戦略広報部,戦略広報課,令和07年11月06日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,ＣＨＴＶスタジオ機器等の借入れ（長期継続契約）,"767,800 "
政策企画局,戦略広報部,戦略広報課,令和07年11月06日,一般会計,総務費,政策企画費,広報広聴費,役務費,Ｒ７ＣＨＴＶ業務用プロバイダ契約に伴う支出,"1,100 "
政策企画局,戦略広報部,戦略広報課,令和07年11月06日,一般会計,総務費,政策企画費,広報広聴費,役務費,職員の海外出張経費の支出について(サウジアラビア),"25,770 "
政策企画局,戦略広報部,戦略広報課,令和07年11月06日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,職員の海外出張経費の支出について(サウジアラビア),"99,384 "
政策企画局,戦略広報部,戦略広報課,令和07年11月07日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和7年度固定IPアドレスの利用契約に係る支出,"10,780 "
政策企画局,戦略広報部,戦略広報課,令和07年11月07日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7都民事業者向け支援情報サイト運用保守等業務委託,"4,690,785 "
政策企画局,戦略広報部,戦略広報課,令和07年11月07日,一般会計,総務費,政策企画費,広報広聴費,役務費,職員の海外出張旅費の支出について(シンガポール),"77,370 "
政策企画局,戦略広報部,戦略広報課,令和07年11月07日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,職員の海外出張旅費の支出について(シンガポール),"169,448 "
政策企画局,戦略広報部,戦略広報課,令和07年11月07日,一般会計,総務費,政策企画費,広報広聴費,旅費　普通旅費,職員の海外出張旅費の支出について(シンガポール),"1,588,148 "
政策企画局,戦略広報部,戦略広報課,令和07年11月10日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,職員の海外出張経費の支出について(サウジアラビア),"30,000 "
政策企画局,戦略広報部,戦略広報課,令和07年11月11日,一般会計,総務費,政策企画費,広報広聴費,委託料,東京都Ｘ公式アカウントの投稿管理・分析ツールの運用,"1,320,000 "
政策企画局,戦略広報部,戦略広報課,令和07年11月12日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,都庁総合ホームページ管理用サーバ機器等の借入れ,"47,850 "
政策企画局,戦略広報部,戦略広報課,令和07年11月12日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,デスクトップパソコン外の賃借（長期継続契約）,"27,500 "
政策企画局,戦略広報部,戦略広報課,令和07年11月12日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度「広報東京都」電子チラシの配信及び掲載,"55,000 "
政策企画局,戦略広報部,戦略広報課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7都提供番組都政情報を発信する番組制作放送委託7月,"14,555,396 "
政策企画局,戦略広報部,戦略広報課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7都提供番組都政情報を発信する番組制作放送委託7月,"577,500 "
政策企画局,戦略広報部,戦略広報課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7都提供番組都政情報を発信する番組制作放送委託8月,"17,108,003 "
政策企画局,戦略広報部,戦略広報課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7都提供番組都政情報を発信する番組制作放送委託8月,"577,500 "
政策企画局,戦略広報部,戦略広報課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7都提供番組都政情報を発信する番組制作放送委託9月,"13,922,902 "
政策企画局,戦略広報部,戦略広報課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7都提供番組都政情報を発信する番組制作放送委託9月,"577,500 "
政策企画局,戦略広報部,戦略広報課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7都提供番組都政情報を発信する番組制作放送委託10月,"17,108,003 "
政策企画局,戦略広報部,戦略広報課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7都提供番組都政情報を発信する番組制作放送委託10月,"577,500 "
政策企画局,戦略広報部,戦略広報課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7都庁総合HP英語版の移行等委託の支出(10月分),"14,697,430 "
政策企画局,戦略広報部,戦略広報課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,複数少額支払に係る資金前渡（一般需用費：11月分）,"82,750 "
政策企画局,戦略広報部,戦略広報課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,役務費,複数少額支払に係る資金前渡（役務費：11月分）,"4,660 "
政策企画局,戦略広報部,戦略広報課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,複数少額支払に係る資金前渡（使用賃：11月分）,"2,480 "
政策企画局,戦略広報部,戦略広報課,令和07年11月18日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度都庁総合HPアーカイブ動画配信保守委託,"110,000 "
政策企画局,戦略広報部,戦略広報課,令和07年11月19日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7 都提供番組東京GOOD!東京交差点制作・放送委託8月,"30,605,520 "
政策企画局,戦略広報部,戦略広報課,令和07年11月19日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7 都提供番組東京GOOD!東京交差点制作・放送委託8月,"862,743 "
政策企画局,戦略広報部,戦略広報課,令和07年11月19日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7 都提供番組東京GOOD!東京交差点制作・放送委託9月,"37,844,400 "
政策企画局,戦略広報部,戦略広報課,令和07年11月19日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7 都提供番組東京GOOD!東京交差点制作・放送委託9月,"1,078,429 "
政策企画局,戦略広報部,戦略広報課,令和07年11月19日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7 都提供番組東京GOOD!東京交差点制作・放送委託10月,"30,605,520 "
政策企画局,戦略広報部,戦略広報課,令和07年11月19日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7 都提供番組東京GOOD!東京交差点制作・放送委託10月,"862,743 "
政策企画局,戦略広報部,戦略広報課,令和07年11月20日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度プロンプター機材の賃借（長期継続契約）,"151,910 "
政策企画局,戦略広報部,戦略広報課,令和07年11月20日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,令和７年度「東京動画」制作用機材の賃借,"39,820 "
政策企画局,戦略広報部,戦略広報課,令和07年11月20日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,「東京動画」更新用機材の賃借（長期継続契約）,"21,417 "
政策企画局,戦略広報部,戦略広報課,令和07年11月21日,一般会計,総務費,政策企画費,広報広聴費,役務費,クラウド基盤サービス利用料にかかる支出（７月分）,"11,146 "
政策企画局,戦略広報部,戦略広報課,令和07年11月21日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7会見等に係る動画字幕修正等業務委託経費支出(10月),"330,000 "
政策企画局,戦略広報部,戦略広報課,令和07年11月25日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,都庁総合HP運営に係る機器等の借入れ(長期継続契約),"138,050 "
政策企画局,戦略広報部,戦略広報課,令和07年11月25日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和7年度固定IPアドレスの利用契約に係る支出,"10,780 "
政策企画局,戦略広報部,戦略広報課,令和07年11月25日,一般会計,総務費,政策企画費,広報広聴費,役務費,１１月分  公共料金支払,"8,012 "
政策企画局,戦略広報部,戦略広報課,令和07年11月25日,一般会計,総務費,政策企画費,広報広聴費,役務費,１１月分  公共料金支払,"3,634 "
政策企画局,戦略広報部,戦略広報課,令和07年11月26日,一般会計,福祉費,福祉管理費,管理費,委託料,令和７年度　統合ＣＭＳの運用等に係る業務委託,"165,000 "
政策企画局,戦略広報部,戦略広報課,令和07年11月26日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度　統合ＣＭＳの運用等に係る業務委託,"52,872,041 "
政策企画局,戦略広報部,戦略広報課,令和07年11月26日,一般会計,総務費,政策企画費,広報広聴費,委託料,広報東京都こども版作成編集WEBサイト運営等業務委託,"2,566,300 "
政策企画局,戦略広報部,戦略広報課,令和07年11月26日,一般会計,総務費,政策企画費,広報広聴費,委託料,令和７年度「ＷＥＢ広報東京都」の保守・運用委託,"1,353,000 "
政策企画局,戦略広報部,戦略広報課,令和07年11月26日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,R7「広報東京都」下半期分印刷(10月分11月号）,"14,298,900 "
政策企画局,戦略広報部,戦略広報課,令和07年11月26日,一般会計,総務費,政策企画費,広報広聴費,委託料,広報東京都点字版の製作・配布委託（単価契約）10月分,"1,557,495 "
政策企画局,戦略広報部,戦略広報課,令和07年11月26日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和７年度海外報道ニュースの視聴に係る支出(10月分),"660,330 "
政策企画局,戦略広報部,戦略広報課,令和07年11月26日,一般会計,総務費,政策企画費,広報広聴費,委託料,戦略広報案件管理システムライセンス提供・運用保守等,"641,300 "
政策企画局,戦略広報部,戦略広報課,令和07年11月28日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7ﾃﾚﾋﾞﾗｼﾞｵ視聴率聴取率資料購入･集計ｻｰﾋﾞｽ利用10月分,"385,000 "
政策企画局,戦略広報部,戦略広報課,令和07年11月28日,一般会計,総務費,政策企画費,広報広聴費,委託料,7年度広報東京都レイアウト、イラスト等委託(10月分）,"6,796,900 "
政策企画局,戦略広報部,報道課,令和07年11月04日,一般会計,総務費,政策企画費,広報広聴費,役務費,光回線利用（令和７年度）の支出,"10,450 "
政策企画局,戦略広報部,報道課,令和07年11月04日,一般会計,総務費,政策企画費,広報広聴費,役務費,記者会見室の光回線利用（令和７年度）,"13,750 "
政策企画局,戦略広報部,報道課,令和07年11月06日,一般会計,総務費,政策企画費,広報広聴費,役務費,記者会見室の光回線利用料金（プロバイダ）,"1,793 "
政策企画局,戦略広報部,報道課,令和07年11月07日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,記者会見室放送設備等の借入に要する支出（１０月分）,"917,290 "
政策企画局,戦略広報部,報道課,令和07年11月07日,一般会計,総務費,政策企画費,広報広聴費,役務費,携帯電話料金の支出,"7,700 "
政策企画局,戦略広報部,報道課,令和07年11月07日,一般会計,総務費,政策企画費,広報広聴費,役務費,携帯電話料金の支出,"51,008 "
政策企画局,戦略広報部,報道課,令和07年11月10日,一般会計,総務費,政策企画費,広報広聴費,役務費,共同通信スクリーンニュースの受信（令和７年度）,"968,000 "
政策企画局,戦略広報部,報道課,令和07年11月10日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,日刊紙の購読,"107,460 "
政策企画局,戦略広報部,報道課,令和07年11月10日,一般会計,総務費,政策企画費,広報広聴費,役務費,時事ゼネラルニュースの受信（令和７年度）の支出,"803,000 "
政策企画局,戦略広報部,報道課,令和07年11月11日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,令和７年度複写サービスに関する契約の支出,"72,447 "
政策企画局,戦略広報部,報道課,令和07年11月14日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,少額支払案件に係る前渡金（一般需要費11月分）,"6,579 "
政策企画局,戦略広報部,報道課,令和07年11月18日,一般会計,総務費,政策企画費,広報広聴費,役務費,情報提供サービス（日経テレコン21）利用料の支出,"11,121 "
